"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"","2435","bandit-task-exp6","10","172717","0.0-7.0-0.0","0","70151","","","","","1","1","2","0","Informative"
"","2346","bandit-task-exp6","11","199372","0.0-7.0-0.1","0","70151","","","","","2","2","2","82","Informative"
"","1955","bandit-task-exp6","12","223988","0.0-7.0-0.2","0","70151","","","","","3","2","1","0","Informative"
"","836","bandit-task-exp6","13","247555","0.0-7.0-0.3","0","70151","","","","","4","1","2","0","Informative"
"","1851","bandit-task-exp6","14","271675","0.0-7.0-0.4","0","70151","","","","","5","2","1","0","Informative"
"","763","bandit-task-exp6","15","295043","0.0-7.0-0.5","0","70151","","","","","6","1","1","127","Informative"
"","988","bandit-task-exp6","16","318291","0.0-7.0-0.6","0","70151","","","","","7","1","2","0","Informative"
"","787","bandit-task-exp6","17","341363","0.0-7.0-0.7","0","70151","","","","","8","2","1","0","Informative"
"","1532","bandit-task-exp6","18","365435","0.0-7.0-0.8","0","70151","","","","","9","1","2","0","Informative"
"","818","bandit-task-exp6","19","389306","0.0-7.0-0.9","0","70151","","","","","10","1","2","0","Informative"
"","738","bandit-task-exp6","20","412650","0.0-7.0-0.10","0","70151","","","","","11","2","2","71","Informative"
"","1043","bandit-task-exp6","21","436002","0.0-7.0-0.11","0","70151","","","","","12","2","1","0","Informative"
"","1412","bandit-task-exp6","22","460162","0.0-7.0-0.12","0","70151","","","","","13","1","1","122","Informative"
"","2107","bandit-task-exp6","23","484402","0.0-7.0-0.13","0","70151","","","","","14","1","1","111","Informative"
"","2139","bandit-task-exp6","24","508954","0.0-7.0-0.14","0","70151","","","","","15","1","1","121","Informative"
"","null","html-keyboard-response","25","523958","0.0-8.0","0","70151","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","7868","bandit-task-exp6","26","554849","0.0-9.0-0.0","0","70151","","","","","16","1","1","130","Informative"
"","1404","bandit-task-exp6","27","579249","0.0-9.0-0.1","0","70151","","","","","17","1","2","0","Informative"
"","779","bandit-task-exp6","28","602945","0.0-9.0-0.2","0","70151","","","","","18","2","1","0","Informative"
"","1732","bandit-task-exp6","29","627745","0.0-9.0-0.3","0","70151","","","","","19","1","2","0","Informative"
"","940","bandit-task-exp6","30","651536","0.0-9.0-0.4","0","70151","","","","","20","2","1","0","Informative"
"","1196","bandit-task-exp6","31","675432","0.0-9.0-0.5","0","70151","","","","","21","1","2","0","Informative"
"","1436","bandit-task-exp6","32","699424","0.0-9.0-0.6","0","70151","","","","","22","2","2","79","Informative"
"","1116","bandit-task-exp6","33","723528","0.0-9.0-0.7","0","70151","","","","","23","2","1","0","Informative"
"","1068","bandit-task-exp6","34","747175","0.0-9.0-0.8","0","70151","","","","","24","2","1","0","Informative"
"","1500","bandit-task-exp6","35","771423","0.0-9.0-0.9","0","70151","","","","","25","1","2","0","Informative"
"","1260","bandit-task-exp6","36","795215","0.0-9.0-0.10","0","70151","","","","","26","1","1","120","Informative"
"","1675","bandit-task-exp6","37","822576","0.0-9.0-0.11","0","70151","","","","","27","1","2","0","Informative"
"","4859","bandit-task-exp6","38","863847","0.0-9.0-0.12","0","70151","","","","","28","2","1","0","Informative"
"","867","bandit-task-exp6","39","911951","0.0-9.0-0.13","0","70151","","","","","29","1","1","116","Informative"
"","1251","bandit-task-exp6","40","935438","0.0-9.0-0.14","0","70151","","","","","30","2","2","77","Informative"
"","null","html-keyboard-response","41","950441","0.0-10.0","0","70151","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","8126","bandit-task-exp6","42","981182","0.0-11.0-0.0","0","70151","","","","","31","1","2","0","Informative"
"","723","bandit-task-exp6","43","1003958","0.0-11.0-0.1","0","70151","","","","","32","2","1","0","Informative"
"","900","bandit-task-exp6","44","1026910","0.0-11.0-0.2","0","70151","","","","","33","1","2","0","Informative"
"","1715","bandit-task-exp6","45","1052645","0.0-11.0-0.3","0","70151","","","","","34","1","2","0","Informative"
"","1243","bandit-task-exp6","46","1075870","0.0-11.0-0.4","0","70151","","","","","35","2","1","0","Informative"
"","2419","bandit-task-exp6","47","1100885","0.0-11.0-0.5","0","70151","","","","","36","1","1","114","Informative"
"","2060","bandit-task-exp6","48","1125165","0.0-11.0-0.6","0","70151","","","","","37","1","2","0","Informative"
"","900","bandit-task-exp6","49","1150972","0.0-11.0-0.7","0","70151","","","","","38","2","2","80","Informative"
"","1922","bandit-task-exp6","50","1176732","0.0-11.0-0.8","0","70151","","","","","39","2","2","76","Informative"
"","868","bandit-task-exp6","51","1201844","0.0-11.0-0.9","0","70151","","","","","40","2","2","87","Informative"
"","979","bandit-task-exp6","52","1225676","0.0-11.0-0.10","0","70151","","","","","41","2","2","76","Informative"
"","708","bandit-task-exp6","53","1249036","0.0-11.0-0.11","0","70151","","","","","42","1","1","119","Informative"
"","2378","bandit-task-exp6","54","1273532","0.0-11.0-0.12","0","70151","","","","","43","2","1","0","Informative"
"","1580","bandit-task-exp6","55","1298292","0.0-11.0-0.13","0","70151","","","","","44","1","2","0","Informative"
"","1092","bandit-task-exp6","56","1321595","0.0-11.0-0.14","0","70151","","","","","45","2","2","89","Informative"
"","null","html-keyboard-response","57","1336599","0.0-12.0","0","70151","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","5886","bandit-task-exp6","58","1364451","0.0-13.0-0.0","0","70151","","","","","46","2","1","0","Informative"
"","812","bandit-task-exp6","59","1387627","0.0-13.0-0.1","0","70151","","","","","47","1","2","0","Informative"
"","1331","bandit-task-exp6","60","1411163","0.0-13.0-0.2","0","70151","","","","","48","2","2","73","Informative"
"","819","bandit-task-exp6","61","1434083","0.0-13.0-0.3","0","70151","","","","","49","1","2","0","Informative"
"","2459","bandit-task-exp6","62","1459026","0.0-13.0-0.4","0","70151","","","","","50","2","2","75","Informative"
"","924","bandit-task-exp6","63","1482082","0.0-13.0-0.5","0","70151","","","","","51","2","1","0","Informative"
"","1571","bandit-task-exp6","64","1506098","0.0-13.0-0.6","0","70151","","","","","52","1","2","0","Informative"
"","2459","bandit-task-exp6","65","1530777","0.0-13.0-0.7","0","70151","","","","","53","2","2","88","Informative"
"","1724","bandit-task-exp6","66","1554641","0.0-13.0-0.8","0","70151","","","","","54","2","2","78","Informative"
"","1387","bandit-task-exp6","67","1578177","0.0-13.0-0.9","0","70151","","","","","55","2","2","90","Informative"
"","995","bandit-task-exp6","68","1601377","0.0-13.0-0.10","0","70151","","","","","56","2","2","90","Informative"
"","859","bandit-task-exp6","69","1624201","0.0-13.0-0.11","0","70151","","","","","57","2","2","77","Informative"
"","1331","bandit-task-exp6","70","1647561","0.0-13.0-0.12","0","70151","","","","","58","2","2","70","Informative"
"","1372","bandit-task-exp6","71","1671969","0.0-13.0-0.13","0","70151","","","","","59","2","1","0","Informative"
"","1180","bandit-task-exp6","72","1695144","0.0-13.0-0.14","0","70151","","","","","60","1","1","114","Informative"
"","4853","html-button-response","73","1700001","0.0-14.0","0","70151","<p> Congratulations, you have finished the main part of the experiment. </p><p>Before you finish, we have a few short questions about the options and outcomes you saw in the task.</p>","0","","","","","","",""
"","19194.530000008177","survey-text","74","1719201","0.0-15.0","0","70151","","","","{""undefined"":""40""}","","","","",""
"","12026.825000008103","survey-text","75","1731232","0.0-16.0","0","70151","","","","{""undefined"":""35""}","","","","",""
"","13355.024999997113","survey-text","76","1744592","0.0-17.0","0","70151","","","","{""undefined"":""AEQ95NMC3VXQ5""}","","","","",""
"","13853","html-button-response","77","1758448","0.0-18.0","0","70151","<p><b>The task is now finished</b></p>Copy the following code:  <b>70151</b></br><p>This is your HIT which you will need to receive payment via mTurk.</p><p><b>Thank you for taking part and completing the experiment!</b></p>","0","","","","","","",""
