"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"","1665","bandit-task-exp6","10","124604","0.0-7.0-0.0","1","75684","","","","","1","2","1","0","NonInfo"
"","906","bandit-task-exp6","11","148860","0.0-7.0-0.1","1","75684","","","","","2","2","2","77","NonInfo"
"","1156","bandit-task-exp6","12","172732","0.0-7.0-0.2","1","75684","","","","","3","2","1","0","NonInfo"
"","1943","bandit-task-exp6","13","197541","0.0-7.0-0.3","1","75684","","","","","4","2","2","72","NonInfo"
"","743","bandit-task-exp6","14","221121","0.0-7.0-0.4","1","75684","","","","","5","2","1","0","NonInfo"
"","1809","bandit-task-exp6","15","245902","0.0-7.0-0.5","1","75684","","","","","6","1","2","0","NonInfo"
"","1528","bandit-task-exp6","16","270961","0.0-7.0-0.6","1","75684","","","","","7","2","1","0","NonInfo"
"","1417","bandit-task-exp6","17","294992","0.0-7.0-0.7","1","75684","","","","","8","2","1","0","NonInfo"
"","1074","bandit-task-exp6","18","320384","0.0-7.0-0.8","1","75684","","","","","9","2","2","71","NonInfo"
"","1726","bandit-task-exp6","19","344984","0.0-7.0-0.9","1","75684","","","","","10","2","1","0","NonInfo"
"","981","bandit-task-exp6","20","368551","0.0-7.0-0.10","1","75684","","","","","11","1","2","0","NonInfo"
"","767","bandit-task-exp6","21","391834","0.0-7.0-0.11","1","75684","","","","","12","1","1","111","NonInfo"
"","1814","bandit-task-exp6","22","416917","0.0-7.0-0.12","1","75684","","","","","13","1","2","0","NonInfo"
"","1081","bandit-task-exp6","23","439992","0.0-7.0-0.13","1","75684","","","","","14","2","1","0","NonInfo"
"","1178","bandit-task-exp6","24","463396","0.0-7.0-0.14","1","75684","","","","","15","2","2","78","NonInfo"
"","null","html-keyboard-response","25","478398","0.0-8.0","1","75684","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2074","bandit-task-exp6","26","502922","0.0-9.0-0.0","1","75684","","","","","16","1","1","115","NonInfo"
"","1990","bandit-task-exp6","27","528224","0.0-9.0-0.1","1","75684","","","","","17","1","2","0","NonInfo"
"","993","bandit-task-exp6","28","551142","0.0-9.0-0.2","1","75684","","","","","18","2","2","81","NonInfo"
"","849","bandit-task-exp6","29","574099","0.0-9.0-0.3","1","75684","","","","","19","2","2","81","NonInfo"
"","1997","bandit-task-exp6","30","598046","0.0-9.0-0.4","1","75684","","","","","20","1","1","117","NonInfo"
"","1259","bandit-task-exp6","31","622342","0.0-9.0-0.5","1","75684","","","","","21","1","2","0","NonInfo"
"","2513","bandit-task-exp6","32","648253","0.0-9.0-0.6","1","75684","","","","","22","1","2","0","NonInfo"
"","860","bandit-task-exp6","33","671095","0.0-9.0-0.7","1","75684","","","","","23","1","2","0","NonInfo"
"","816","bandit-task-exp6","34","695035","0.0-9.0-0.8","1","75684","","","","","24","2","1","0","NonInfo"
"","806","bandit-task-exp6","35","719282","0.0-9.0-0.9","1","75684","","","","","25","1","1","121","NonInfo"
"","3007","bandit-task-exp6","36","745214","0.0-9.0-0.10","1","75684","","","","","26","1","1","113","NonInfo"
"","932","bandit-task-exp6","37","768608","0.0-9.0-0.11","1","75684","","","","","27","1","2","0","NonInfo"
"","1534","bandit-task-exp6","38","792617","0.0-9.0-0.12","1","75684","","","","","28","2","2","84","NonInfo"
"","763","bandit-task-exp6","39","816548","0.0-9.0-0.13","1","75684","","","","","29","1","2","0","NonInfo"
"","3579","bandit-task-exp6","40","843177","0.0-9.0-0.14","1","75684","","","","","30","1","1","119","NonInfo"
"","null","html-keyboard-response","41","858179","0.0-10.0","1","75684","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1893","bandit-task-exp6","42","882881","0.0-11.0-0.0","1","75684","","","","","31","1","2","0","NonInfo"
"","867","bandit-task-exp6","43","905648","0.0-11.0-0.1","1","75684","","","","","32","1","2","0","NonInfo"
"","1050","bandit-task-exp6","44","929467","0.0-11.0-0.2","1","75684","","","","","33","1","1","117","NonInfo"
"","821","bandit-task-exp6","45","952894","0.0-11.0-0.3","1","75684","","","","","34","1","1","120","NonInfo"
"","712","bandit-task-exp6","46","976229","0.0-11.0-0.4","1","75684","","","","","35","1","2","0","NonInfo"
"","909","bandit-task-exp6","47","999851","0.0-11.0-0.5","1","75684","","","","","36","1","2","0","NonInfo"
"","662","bandit-task-exp6","48","1023380","0.0-11.0-0.6","1","75684","","","","","37","1","2","0","NonInfo"
"","702","bandit-task-exp6","49","1047012","0.0-11.0-0.7","1","75684","","","","","38","1","2","0","NonInfo"
"","2044","bandit-task-exp6","50","1071239","0.0-11.0-0.8","1","75684","","","","","39","1","2","0","NonInfo"
"","763","bandit-task-exp6","51","1094364","0.0-11.0-0.9","1","75684","","","","","40","1","2","0","NonInfo"
"","794","bandit-task-exp6","52","1118144","0.0-11.0-0.10","1","75684","","","","","41","1","2","0","NonInfo"
"","1270","bandit-task-exp6","53","1141753","0.0-11.0-0.11","1","75684","","","","","42","1","1","130","NonInfo"
"","773","bandit-task-exp6","54","1164843","0.0-11.0-0.12","1","75684","","","","","43","1","2","0","NonInfo"
"","2635","bandit-task-exp6","55","1191635","0.0-11.0-0.13","1","75684","","","","","44","1","2","0","NonInfo"
"","660","bandit-task-exp6","56","1216575","0.0-11.0-0.14","1","75684","","","","","45","1","1","117","NonInfo"
"","null","html-keyboard-response","57","1231577","0.0-12.0","1","75684","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","863","bandit-task-exp6","58","1256570","0.0-13.0-0.0","1","75684","","","","","46","1","2","0","NonInfo"
"","1352","bandit-task-exp6","59","1282168","0.0-13.0-0.1","1","75684","","","","","47","1","1","120","NonInfo"
"","930","bandit-task-exp6","60","1307885","0.0-13.0-0.2","1","75684","","","","","48","1","2","0","NonInfo"
"","873","bandit-task-exp6","61","1332911","0.0-13.0-0.3","1","75684","","","","","49","1","1","118","NonInfo"
"","756","bandit-task-exp6","62","1357851","0.0-13.0-0.4","1","75684","","","","","50","1","2","0","NonInfo"
"","841","bandit-task-exp6","63","1382514","0.0-13.0-0.5","1","75684","","","","","51","1","2","0","NonInfo"
"","796","bandit-task-exp6","64","1407604","0.0-13.0-0.6","1","75684","","","","","52","1","1","121","NonInfo"
"","911","bandit-task-exp6","65","1433788","0.0-13.0-0.7","1","75684","","","","","53","1","1","115","NonInfo"
"","741","bandit-task-exp6","66","1458384","0.0-13.0-0.8","1","75684","","","","","54","1","1","128","NonInfo"
"","740","bandit-task-exp6","67","1483023","0.0-13.0-0.9","1","75684","","","","","55","1","1","119","NonInfo"
"","688","bandit-task-exp6","68","1507871","0.0-13.0-0.10","1","75684","","","","","56","1","1","113","NonInfo"
"","617","bandit-task-exp6","69","1532480","0.0-13.0-0.11","1","75684","","","","","57","1","1","112","NonInfo"
"","1123","bandit-task-exp6","70","1558112","0.0-13.0-0.12","1","75684","","","","","58","1","1","120","NonInfo"
"","635","bandit-task-exp6","71","1582314","0.0-13.0-0.13","1","75684","","","","","59","1","1","129","NonInfo"
"","785","bandit-task-exp6","72","1606564","0.0-13.0-0.14","1","75684","","","","","60","1","2","0","NonInfo"
"","3566","html-button-response","73","1610132","0.0-14.0","1","75684","<p> Congratulations, you have finished the main part of the experiment. </p><p>Before you finish, we have a few short questions about the options and outcomes you saw in the task.</p>","0","","","","","","",""
"","13199.71000001533","survey-text","74","1623335","0.0-15.0","1","75684","","","","{""undefined"":""85""}","","","","",""
"","5721.235000004526","survey-text","75","1629058","0.0-16.0","1","75684","","","","{""undefined"":""120""}","","","","",""
"","3671.614999999292","survey-text","76","1632733","0.0-17.0","1","75684","","","","{""undefined"":""A270HX8LH9LJ8W""}","","","","",""
"","12648","html-button-response","77","1645382","0.0-18.0","1","75684","<p><b>The task is now finished</b></p>Copy the following code:  <b>75684</b></br><p>This is your HIT which you will need to receive payment via mTurk.</p><p><b>Thank you for taking part and completing the experiment!</b></p>","0","","","","","","",""
