"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"","761","bandit-task-exp6","21","607985","0.0-7.0-0.11","1","896","","","","","12","1","1","118","NonInfo"
"","689","bandit-task-exp6","22","631560","0.0-7.0-0.12","1","896","","","","","13","1","2","0","NonInfo"
"","681","bandit-task-exp6","23","655489","0.0-7.0-0.13","1","896","","","","","14","1","1","115","NonInfo"
"","6088","bandit-task-exp6","24","684456","0.0-7.0-0.14","1","896","","","","","15","1","2","0","NonInfo"
"","null","html-keyboard-response","25","699461","0.0-8.0","1","896","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2573","bandit-task-exp6","26","724255","0.0-9.0-0.0","1","896","","","","","16","1","2","0","NonInfo"
"","1540","bandit-task-exp6","27","748054","0.0-9.0-0.1","1","896","","","","","17","1","2","0","NonInfo"
"","867","bandit-task-exp6","28","771662","0.0-9.0-0.2","1","896","","","","","18","2","2","85","NonInfo"
"","723","bandit-task-exp6","29","794718","0.0-9.0-0.3","1","896","","","","","19","2","2","70","NonInfo"
"","1059","bandit-task-exp6","30","819462","0.0-9.0-0.4","1","896","","","","","20","1","1","123","NonInfo"
"","1598","bandit-task-exp6","31","843756","0.0-9.0-0.5","1","896","","","","","21","1","1","124","NonInfo"
"","812","bandit-task-exp6","32","866940","0.0-9.0-0.6","1","896","","","","","22","1","1","117","NonInfo"
"","2364","bandit-task-exp6","33","892531","0.0-9.0-0.7","1","896","","","","","23","1","1","125","NonInfo"
"","1171","bandit-task-exp6","34","918523","0.0-9.0-0.8","1","896","","","","","24","1","1","111","NonInfo"
"","963","bandit-task-exp6","35","941875","0.0-9.0-0.9","1","896","","","","","25","1","2","0","NonInfo"
"","1097","bandit-task-exp6","36","965322","0.0-9.0-0.10","1","896","","","","","26","1","2","0","NonInfo"
"","1220","bandit-task-exp6","37","990931","0.0-9.0-0.11","1","896","","","","","27","1","1","129","NonInfo"
"","1048","bandit-task-exp6","38","1014921","0.0-9.0-0.12","1","896","","","","","28","1","2","0","NonInfo"
"","994","bandit-task-exp6","39","1039057","0.0-9.0-0.13","1","896","","","","","29","1","2","0","NonInfo"
"","1092","bandit-task-exp6","40","1065280","0.0-9.0-0.14","1","896","","","","","30","2","2","86","NonInfo"
"","null","html-keyboard-response","41","1080285","0.0-10.0","1","896","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2485","bandit-task-exp6","42","1105680","0.0-11.0-0.0","1","896","","","","","31","2","2","84","NonInfo"
"","1145","bandit-task-exp6","43","1130047","0.0-11.0-0.1","1","896","","","","","32","1","2","0","NonInfo"
"","1177","bandit-task-exp6","44","1154190","0.0-11.0-0.2","1","896","","","","","33","2","2","89","NonInfo"
"","1698","bandit-task-exp6","45","1178710","0.0-11.0-0.3","1","896","","","","","34","2","2","77","NonInfo"
"","801","bandit-task-exp6","46","1202389","0.0-11.0-0.4","1","896","","","","","35","2","2","82","NonInfo"
"","1139","bandit-task-exp6","47","1227965","0.0-11.0-0.5","1","896","","","","","36","2","2","86","NonInfo"
"","1218","bandit-task-exp6","48","1256220","0.0-11.0-0.6","1","896","","","","","37","1","1","123","NonInfo"
"","1027","bandit-task-exp6","49","1280709","0.0-11.0-0.7","1","896","","","","","38","1","2","0","NonInfo"
"","761","bandit-task-exp6","50","1306676","0.0-11.0-0.8","1","896","","","","","39","1","1","121","NonInfo"
"","1225","bandit-task-exp6","51","1331659","0.0-11.0-0.9","1","896","","","","","40","1","2","0","NonInfo"
"","875","bandit-task-exp6","52","1360746","0.0-11.0-0.10","1","896","","","","","41","1","2","0","NonInfo"
"","1106","bandit-task-exp6","53","1387330","0.0-11.0-0.11","1","896","","","","","42","1","2","0","NonInfo"
"","827","bandit-task-exp6","54","1413818","0.0-11.0-0.12","1","896","","","","","43","2","2","78","NonInfo"
"","851","bandit-task-exp6","55","1438129","0.0-11.0-0.13","1","896","","","","","44","2","2","71","NonInfo"
"","964","bandit-task-exp6","56","1462192","0.0-11.0-0.14","1","896","","","","","45","2","1","0","NonInfo"
"","null","html-keyboard-response","57","1477196","0.0-12.0","1","896","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","8975","bandit-task-exp6","58","1509303","0.0-13.0-0.0","1","896","","","","","46","2","2","89","NonInfo"
"","771","bandit-task-exp6","59","1538510","0.0-13.0-0.1","1","896","","","","","47","2","2","80","NonInfo"
"","1596","bandit-task-exp6","60","1565390","0.0-13.0-0.2","1","896","","","","","48","1","1","111","NonInfo"
"","722","bandit-task-exp6","61","1589589","0.0-13.0-0.3","1","896","","","","","49","1","2","0","NonInfo"
"","690","bandit-task-exp6","62","1614533","0.0-13.0-0.4","1","896","","","","","50","1","2","0","NonInfo"
"","1187","bandit-task-exp6","63","1638797","0.0-13.0-0.5","1","896","","","","","51","1","2","0","NonInfo"
"","922","bandit-task-exp6","64","1662172","0.0-13.0-0.6","1","896","","","","","52","1","1","124","NonInfo"
"","938","bandit-task-exp6","65","1695755","0.0-13.0-0.7","1","896","","","","","53","1","2","0","NonInfo"
"","715","bandit-task-exp6","66","1719459","0.0-13.0-0.8","1","896","","","","","54","1","2","0","NonInfo"
"","942","bandit-task-exp6","67","1743570","0.0-13.0-0.9","1","896","","","","","55","2","1","0","NonInfo"
"","1043","bandit-task-exp6","68","1767938","0.0-13.0-0.10","1","896","","","","","56","1","1","117","NonInfo"
"","947","bandit-task-exp6","69","1793562","0.0-13.0-0.11","1","896","","","","","57","1","1","111","NonInfo"
"","1090","bandit-task-exp6","70","1817953","0.0-13.0-0.12","1","896","","","","","58","1","2","0","NonInfo"
"","714","bandit-task-exp6","71","1850425","0.0-13.0-0.13","1","896","","","","","59","1","2","0","NonInfo"
"","1058","bandit-task-exp6","72","1875665","0.0-13.0-0.14","1","896","","","","","60","1","2","0","NonInfo"
"","4196","html-button-response","73","1879865","0.0-14.0","1","896","<p> Congratulations, you have finished the main part of the experiment. </p><p>Before you finish, we have a few short questions about the options and outcomes you saw in the task.</p>","0","","","","","","",""
"","17182.20999999903","survey-text","74","1897057","0.0-15.0","1","896","","","","{""undefined"":""78""}","","","","",""
"","7159.020000020973","survey-text","75","1904224","0.0-16.0","1","896","","","","{""undefined"":""115""}","","","","",""
"","5761.025000014342","survey-text","76","1909992","0.0-17.0","1","896","","","","{""undefined"":""AAXX5LDVJ32F8""}","","","","",""
"","18947","html-button-response","77","1928943","0.0-18.0","1","896","<p><b>The task is now finished</b></p>Copy the following code:  <b>896</b></br><p>This is your HIT which you will need to receive payment via mTurk.</p><p><b>Thank you for taking part and completing the experiment!</b></p>","0","","","","","","",""
